Srednja vrijednost vanjskog promjera [mm];;;;;;;;;;;
mm/px omjer;Broj mjerenja;15,8 x 24_1;15,8 x 24_2;15,8 x 24_3;15,8 x 24_4;15,8 x 24_5;15,8 x 24_6;15,8 x 24_7;15,8 x 24_8;15,8 x 24_9;15,8 x 24_10
0,034110403;1;20,7970867020934;20,631816860065;20,5938972540754;20,5536155715136;20,5536656446112;20,718718970007;20,5880245768912;20,3290514264784;20,5290548012782;20,5292246843546
0,03409861;2;20,554711998418;20,4240392138206;20,5836054879752;20,5477653027752;20,5914437824798;20,5712706290144;20,7150798555188;20,6098054539432;20,5183861326506;20,537683646243
0,034117015;3;20,5708055979834;20,6421366753888;20,6067221773566;20,552261523602;20,61595663291;20,5766576444946;20,7297244097864;20,6095669159914;20,5642222899186;20,5387730736732
0,033981596;4;20,7369261397044;20,559295447933;20,51563353388;20,4695380706978;20,4948019910022;20,4997783929002;20,6299698652084;20,5252179293118;20,1486329194484;20,4751863356766
0,034040563;5;20,7685788629386;20,0190372879382;20,5573030552318;20,506737421255;20,560124820574;20,5182112491532;20,670530061543;20,567075138743;20,487492203233;20,42481425911
0,033956976;6;20,7120345669414;20,5259310593836;20,5079279327088;20,454235975665;20,478382485104;20,4783805313576;20,6124794555018;20,5241539777916;20,4307490223418;20,4555100359332
0,034041918;7;20,77499110312;20,3445063206804;20,572014220424;20,5043799332116;20,5597990593628;20,5311057182894;20,681803428872;20,5678920898328;20,4997285390648;20,4952620516072
0,034028243;8;20,5354511123228;20,5874168064832;20,5647810613446;20,51049002863;20,554870215572;20,5297594909024;20,6757390806852;20,5882294415218;20,5082182439912;20,4949303479062
0,033845223;9;20,48041892757;20,2173727922146;20,4422944522148;20,3884373130096;20,4194279794548;20,4147479179084;20,408367357328;20,468077260312;20,3914670582984;20,3872894853824
